fecha,region,canal,categoria,producto,vendedor,unidades,precio_unitario,descuento,total_venta,satisfaccion
2025-12-10,Antioquia,Marketplace,Snacks,Barra de cereal,A. Rojas,6,11800.0,0.0,70800.0,2.9
2025-09-13,Atlántico,E-commerce,Snacks,Barra de cereal,D. Mejía,15,11400.0,0.0,171000.0,4.6
2026-01-11,Eje Cafetero,Distribuidor,Cuidado,Shampoo sólido,S. Vargas,13,18400.0,0.1,215280.0,3.8
2026-03-11,Eje Cafetero,E-commerce,Cuidado,Crema corporal,J. Peña,12,23900.0,0.0,286800.0,4.1
2025-11-25,Bogotá,Distribuidor,Cuidado,Crema corporal,A. Rojas,2,30400.0,0.1,54720.0,3.9
2025-08-11,Santander,Marketplace,Snacks,Barra de cereal,D. Mejía,12,9000.0,0.1,97200.0,4.9
2026-06-06,Eje Cafetero,E-commerce,Snacks,Mix de frutos secos,A. Rojas,4,11100.0,0.0,44400.0,4.9
2025-11-19,Bogotá,Marketplace,Bebidas,Agua saborizada,A. Rojas,13,10000.0,0.1,117000.0,5.0
2026-07-18,Antioquia,Distribuidor,Café,Cápsulas x20,J. Peña,1,27000.0,0.0,27000.0,2.9
2026-03-28,Atlántico,E-commerce,Bebidas,Té frío 500ml,A. Rojas,10,7400.0,0.05,70300.0,4.0
2026-04-28,Santander,E-commerce,Snacks,Mix de frutos secos,L. Gómez,15,9000.0,0.1,121500.0,4.5
2026-06-26,Eje Cafetero,Marketplace,Café,Cápsulas x20,S. Vargas,17,28000.0,0.0,476000.0,4.4
2026-07-24,Bogotá,Distribuidor,Café,Café en grano 1kg,J. Peña,4,38300.0,0.0,153200.0,4.4
2025-10-23,Valle del Cauca,E-commerce,Cuidado,Shampoo sólido,C. Ramírez,4,19400.0,0.0,77600.0,3.1
2025-11-22,Atlántico,Marketplace,Cuidado,Shampoo sólido,J. Peña,20,28400.0,0.0,568000.0,2.8
2026-02-11,Bogotá,Marketplace,Cuidado,Crema corporal,M. Torres,16,26100.0,0.1,375840.0,3.1
2025-12-07,Bogotá,Tienda física,Cuidado,Shampoo sólido,J. Peña,20,34300.0,0.15,583100.0,3.5
2026-01-15,Atlántico,Distribuidor,Cuidado,Jabón artesanal,L. Gómez,17,20200.0,0.0,343400.0,3.7
2026-08-04,Atlántico,Distribuidor,Snacks,Chips de plátano,L. Gómez,7,8300.0,0.0,58100.0,4.7
2026-06-11,Antioquia,E-commerce,Café,Café en grano 1kg,A. Rojas,9,33200.0,0.0,298800.0,4.0
2025-12-01,Bogotá,E-commerce,Bebidas,Jugo natural 1L,D. Mejía,15,12300.0,0.1,166050.0,4.9
2025-08-18,Valle del Cauca,Marketplace,Snacks,Mix de frutos secos,D. Mejía,14,9200.0,0.15,109480.0,2.9
2026-07-14,Valle del Cauca,Marketplace,Café,Cápsulas x20,M. Torres,17,27100.0,0.0,460700.0,4.4
2025-11-04,Eje Cafetero,Distribuidor,Snacks,Mix de frutos secos,C. Ramírez,11,11900.0,0.05,124355.0,2.9
2026-05-29,Santander,E-commerce,Snacks,Mix de frutos secos,L. Gómez,16,10200.0,0.0,163200.0,3.8
2025-11-19,Antioquia,Marketplace,Snacks,Mix de frutos secos,C. Ramírez,16,11100.0,0.05,168720.0,3.0
2025-12-22,Bogotá,E-commerce,Cuidado,Shampoo sólido,D. Mejía,22,32400.0,0.05,677160.0,3.3
2025-08-22,Bogotá,E-commerce,Cuidado,Jabón artesanal,J. Peña,14,28200.0,0.0,394800.0,4.5
2025-10-03,Bogotá,Marketplace,Snacks,Mix de frutos secos,D. Mejía,15,10900.0,0.0,163500.0,3.0
2025-10-04,Eje Cafetero,E-commerce,Bebidas,Jugo natural 1L,M. Torres,26,8000.0,0.05,197600.0,3.7
2025-10-15,Antioquia,Marketplace,Snacks,Mix de frutos secos,C. Ramírez,17,8300.0,0.0,141100.0,4.4
2026-04-15,Bogotá,E-commerce,Cuidado,Crema corporal,D. Mejía,23,27600.0,0.0,634800.0,4.4
2025-12-17,Antioquia,Tienda física,Snacks,Chips de plátano,,9,13900.0,0.0,125100.0,4.9
2026-01-02,Bogotá,E-commerce,Bebidas,Agua saborizada,M. Torres,1,8400.0,0.0,8400.0,3.3
2026-05-20,Santander,Tienda física,Cuidado,Jabón artesanal,C. Ramírez,21,20400.0,0.15,364140.0,4.6
2026-08-04,Santander,E-commerce,Snacks,Barra de cereal,L. Gómez,21,10800.0,0.1,204120.0,3.3
2026-04-09,Atlántico,E-commerce,Cuidado,Crema corporal,M. Torres,13,24000.0,0.15,265200.0,4.4
2026-04-19,Valle del Cauca,Tienda física,Cuidado,Shampoo sólido,,8,18900.0,0.0,151200.0,4.8
2026-06-22,Bogotá,Distribuidor,Café,Café molido 500g,D. Mejía,16,35200.0,0.15,478720.0,3.9
2026-04-23,Eje Cafetero,E-commerce,Snacks,Chips de plátano,A. Rojas,14,10000.0,0.0,140000.0,3.0
2025-09-25,Valle del Cauca,Marketplace,Cuidado,Shampoo sólido,C. Ramírez,19,19600.0,0.05,353780.0,3.9
2026-01-30,Valle del Cauca,Marketplace,Café,Café molido 500g,A. Rojas,18,27200.0,0.1,440640.0,4.1
2026-05-10,Antioquia,Marketplace,Cuidado,Jabón artesanal,A. Rojas,12,18600.0,0.15,189720.0,4.7
2026-07-12,Valle del Cauca,Distribuidor,Snacks,Barra de cereal,L. Gómez,5,8500.0,0.0,42500.0,4.3
2026-03-08,Bogotá,Distribuidor,Café,Café molido 500g,C. Ramírez,24,38500.0,0.0,924000.0,3.5
2026-03-02,Antioquia,Marketplace,Café,Café molido 500g,M. Torres,25,27100.0,0.0,677500.0,4.1
2025-09-12,Eje Cafetero,E-commerce,Snacks,Mix de frutos secos,S. Vargas,15,10900.0,0.0,163500.0,4.1
2026-02-07,Eje Cafetero,E-commerce,Café,Cápsulas x20,A. Rojas,8,33500.0,0.05,254600.0,4.5
2025-08-20,Bogotá,E-commerce,Snacks,Mix de frutos secos,L. Gómez,17,13600.0,0.0,231200.0,4.7
2025-12-11,Santander,Marketplace,Bebidas,Jugo natural 1L,S. Vargas,10,9300.0,0.1,83700.0,3.7
2026-02-04,Atlántico,Marketplace,Bebidas,Jugo natural 1L,J. Peña,16,7400.0,0.0,118400.0,3.7
2025-11-13,Eje Cafetero,Distribuidor,Bebidas,Jugo natural 1L,L. Gómez,18,8600.0,0.05,147060.0,4.0
2025-12-26,Santander,Tienda física,Snacks,Chips de plátano,J. Peña,26,11200.0,0.0,291200.0,4.4
2026-07-21,Valle del Cauca,Marketplace,Café,Café molido 500g,A. Rojas,2,30400.0,0.0,60800.0,4.9
2025-09-06,Santander,E-commerce,Cuidado,Shampoo sólido,A. Rojas,15,22000.0,0.1,297000.0,4.0
2026-01-30,Bogotá,Tienda física,Café,Cápsulas x20,M. Torres,11,37700.0,0.1,373230.0,4.5
2026-03-10,Bogotá,E-commerce,Bebidas,Té frío 500ml,A. Rojas,14,8700.0,0.0,121800.0,4.8
2026-05-31,Antioquia,Tienda física,Snacks,Chips de plátano,A. Rojas,13,9800.0,0.05,121030.0,3.2
2026-06-08,Valle del Cauca,Tienda física,Bebidas,Té frío 500ml,A. Rojas,14,6800.0,0.0,95200.0,3.4
2026-01-08,Santander,Marketplace,Snacks,Chips de plátano,C. Ramírez,3,9900.0,0.0,29700.0,4.5
2026-06-12,Antioquia,Marketplace,Cuidado,Shampoo sólido,C. Ramírez,12,19400.0,0.0,232800.0,4.2
2025-11-21,Eje Cafetero,Distribuidor,Bebidas,Agua saborizada,M. Torres,19,9100.0,0.0,172900.0,3.7
2025-11-25,Santander,Marketplace,Cuidado,Crema corporal,L. Gómez,13,29100.0,0.0,378300.0,4.4
2026-02-12,Atlántico,Marketplace,Snacks,Barra de cereal,D. Mejía,18,10100.0,0.05,172710.0,3.7
2025-09-30,Valle del Cauca,Marketplace,Snacks,Barra de cereal,S. Vargas,21,9600.0,0.1,181440.0,3.6
2026-07-18,Valle del Cauca,E-commerce,Snacks,Barra de cereal,A. Rojas,9,10000.0,0.1,81000.0,4.0
2026-06-29,Valle del Cauca,Distribuidor,Café,Café molido 500g,M. Torres,2,27300.0,0.05,51870.0,4.7
2025-09-25,Antioquia,E-commerce,Snacks,Chips de plátano,S. Vargas,15,9900.0,0.0,148500.0,3.8
2026-01-20,Atlántico,Distribuidor,Snacks,Mix de frutos secos,C. Ramírez,9,10000.0,0.0,90000.0,4.1
2026-06-18,Antioquia,E-commerce,Café,Cápsulas x20,D. Mejía,13,33800.0,0.0,439400.0,4.7
2026-05-11,Antioquia,Distribuidor,Snacks,Chips de plátano,S. Vargas,13,8500.0,0.15,93925.0,3.3
2025-08-25,Eje Cafetero,Distribuidor,Bebidas,Jugo natural 1L,C. Ramírez,15,7000.0,0.0,105000.0,4.2
2025-10-26,Santander,Tienda física,Bebidas,Té frío 500ml,L. Gómez,14,6400.0,0.05,85120.0,3.8
2026-03-19,Atlántico,Distribuidor,Cuidado,Shampoo sólido,J. Peña,17,20700.0,0.0,351900.0,4.1
2026-02-21,Eje Cafetero,Marketplace,Cuidado,Shampoo sólido,S. Vargas,5,19200.0,0.0,96000.0,2.9
2026-06-23,Santander,Tienda física,Bebidas,Té frío 500ml,J. Peña,6,6300.0,0.1,34020.0,3.3
2025-12-14,Antioquia,E-commerce,Café,Café en grano 1kg,A. Rojas,4,41900.0,0.0,167600.0,4.9
2025-09-02,Eje Cafetero,Distribuidor,Bebidas,Agua saborizada,C. Ramírez,14,7400.0,0.0,103600.0,4.5
2025-08-24,Valle del Cauca,Tienda física,Bebidas,Agua saborizada,J. Peña,11,6300.0,0.0,69300.0,3.7
2026-07-13,Santander,E-commerce,Cuidado,Crema corporal,D. Mejía,12,23000.0,0.05,262200.0,3.0
2025-10-08,Valle del Cauca,E-commerce,Café,Cápsulas x20,A. Rojas,1,33800.0,0.15,28730.0,4.2
2026-04-08,Antioquia,E-commerce,Bebidas,Agua saborizada,D. Mejía,10,6600.0,0.0,66000.0,4.0
2026-08-01,Antioquia,Tienda física,Bebidas,Agua saborizada,M. Torres,21,6300.0,0.0,132300.0,4.0
2026-01-31,Antioquia,Marketplace,Café,Café molido 500g,D. Mejía,6,28800.0,0.0,172800.0,2.9
2026-04-07,Eje Cafetero,Tienda física,Bebidas,Té frío 500ml,A. Rojas,25,6100.0,0.05,144875.0,3.0
2026-03-29,Bogotá,Distribuidor,Snacks,Barra de cereal,M. Torres,13,11300.0,0.15,124865.0,4.0
2025-08-23,Antioquia,Tienda física,Bebidas,Agua saborizada,L. Gómez,11,7000.0,0.15,65450.0,4.9
2025-10-11,Eje Cafetero,E-commerce,Snacks,Chips de plátano,M. Torres,10,8900.0,0.0,89000.0,4.7
2025-10-05,Santander,Tienda física,Cuidado,Jabón artesanal,L. Gómez,14,17800.0,0.0,249200.0,4.6
2026-07-10,Antioquia,Marketplace,Café,Café molido 500g,C. Ramírez,17,28100.0,0.05,453815.0,3.9
2026-06-18,Santander,E-commerce,Snacks,Barra de cereal,D. Mejía,18,10800.0,0.15,165240.0,3.6
2026-06-17,Valle del Cauca,Tienda física,Snacks,Chips de plátano,M. Torres,11,8900.0,0.0,97900.0,4.2
2026-06-14,Eje Cafetero,Tienda física,Snacks,Chips de plátano,D. Mejía,12,9500.0,0.15,96900.0,5.0
2025-12-26,Atlántico,Distribuidor,Café,Café molido 500g,L. Gómez,5,41900.0,0.0,209500.0,3.3
2026-01-03,Atlántico,Marketplace,Cuidado,Jabón artesanal,C. Ramírez,10,17400.0,0.0,174000.0,
2025-09-21,Eje Cafetero,E-commerce,Bebidas,Jugo natural 1L,M. Torres,18,8200.0,0.0,147600.0,3.2
2026-04-05,Eje Cafetero,Marketplace,Snacks,Mix de frutos secos,J. Peña,19,9000.0,0.0,171000.0,4.9
2026-02-11,Bogotá,E-commerce,Cuidado,Shampoo sólido,J. Peña,14,26400.0,0.05,351120.0,4.7
2026-01-17,Atlántico,Distribuidor,Cuidado,Shampoo sólido,M. Torres,9,20700.0,0.1,167670.0,4.5
2026-02-22,Valle del Cauca,Distribuidor,Bebidas,Té frío 500ml,S. Vargas,8,6500.0,0.0,52000.0,3.5
2026-07-13,Santander,Marketplace,Snacks,Barra de cereal,S. Vargas,19,9000.0,0.1,153900.0,4.9
2025-12-04,Eje Cafetero,Marketplace,Snacks,Mix de frutos secos,M. Torres,10,13700.0,0.15,116450.0,2.8
2026-07-20,Atlántico,Tienda física,Bebidas,Agua saborizada,C. Ramírez,8,7400.0,0.0,59200.0,5.0
2025-09-17,Santander,Marketplace,Snacks,Chips de plátano,J. Peña,4,8100.0,0.0,32400.0,4.9
2026-05-06,Eje Cafetero,E-commerce,Bebidas,Té frío 500ml,M. Torres,12,7600.0,0.0,91200.0,5.0
2025-09-22,Santander,Distribuidor,Snacks,Barra de cereal,A. Rojas,11,8100.0,0.0,89100.0,3.3
2025-12-07,Atlántico,Distribuidor,Bebidas,Té frío 500ml,C. Ramírez,12,8700.0,0.1,93960.0,2.8
2025-11-24,Atlántico,Distribuidor,Bebidas,Jugo natural 1L,S. Vargas,6,8100.0,0.0,48600.0,3.1
2025-10-06,Valle del Cauca,Marketplace,Café,Café molido 500g,M. Torres,11,27500.0,0.05,287375.0,4.6
2026-07-08,Antioquia,E-commerce,Snacks,Barra de cereal,C. Ramírez,20,10300.0,0.0,206000.0,3.9
2026-03-08,Eje Cafetero,E-commerce,Snacks,Chips de plátano,S. Vargas,1,9900.0,0.0,9900.0,4.5
2025-10-23,Valle del Cauca,E-commerce,Cuidado,Jabón artesanal,D. Mejía,17,19700.0,0.0,334900.0,3.7
2026-01-06,Bogotá,E-commerce,Café,Café en grano 1kg,D. Mejía,22,42900.0,0.0,943800.0,4.4
2026-05-28,Bogotá,E-commerce,Snacks,Barra de cereal,L. Gómez,16,11800.0,0.05,179360.0,4.0
2025-12-07,Eje Cafetero,Marketplace,Snacks,Mix de frutos secos,S. Vargas,4,13500.0,0.0,54000.0,3.3
2026-07-21,Santander,Marketplace,Cuidado,Jabón artesanal,J. Peña,6,17500.0,0.0,105000.0,3.9
2026-03-17,Santander,E-commerce,Café,Café molido 500g,C. Ramírez,11,30400.0,0.1,300960.0,4.1
2026-05-26,Eje Cafetero,E-commerce,Cuidado,Crema corporal,L. Gómez,8,18900.0,0.0,151200.0,4.2
2025-10-29,Santander,E-commerce,Snacks,Mix de frutos secos,J. Peña,16,10700.0,0.0,171200.0,3.6
2026-06-26,Bogotá,Distribuidor,Cuidado,Jabón artesanal,C. Ramírez,9,24500.0,0.0,220500.0,4.3
2025-10-09,Valle del Cauca,E-commerce,Café,Cápsulas x20,M. Torres,13,34400.0,0.1,402480.0,3.8
2026-03-24,Santander,Marketplace,Cuidado,Jabón artesanal,L. Gómez,5,19500.0,0.1,87750.0,3.1
2025-11-18,Eje Cafetero,Distribuidor,Cuidado,Shampoo sólido,C. Ramírez,14,29400.0,0.0,411600.0,3.0
2025-12-07,Atlántico,Distribuidor,Cuidado,Shampoo sólido,M. Torres,10,29000.0,0.0,290000.0,3.7
2026-04-13,Valle del Cauca,Distribuidor,Café,Café en grano 1kg,C. Ramírez,26,28700.0,0.15,634270.0,3.8
2025-11-12,Bogotá,Distribuidor,Snacks,Mix de frutos secos,L. Gómez,22,15700.0,0.15,293590.0,4.8
2025-08-11,Bogotá,Tienda física,Bebidas,Té frío 500ml,D. Mejía,12,8400.0,0.05,95760.0,3.4
2025-08-18,Antioquia,E-commerce,Bebidas,Agua saborizada,C. Ramírez,15,7600.0,0.15,96900.0,4.5
2025-11-22,Atlántico,Distribuidor,Café,Café en grano 1kg,L. Gómez,3,37600.0,0.0,112800.0,4.1
2026-02-19,Santander,Tienda física,Cuidado,Crema corporal,D. Mejía,15,18600.0,0.05,265050.0,4.7
2026-05-27,Eje Cafetero,Distribuidor,Bebidas,Jugo natural 1L,M. Torres,15,5900.0,0.1,79650.0,3.8
2025-10-26,Antioquia,Marketplace,Cuidado,Shampoo sólido,L. Gómez,19,19100.0,0.05,344755.0,3.0
2026-05-31,Eje Cafetero,E-commerce,Cuidado,Crema corporal,C. Ramírez,30,22900.0,0.15,583950.0,4.8
2025-08-24,Eje Cafetero,Distribuidor,Bebidas,Agua saborizada,A. Rojas,5,6900.0,0.0,34500.0,4.1
2026-05-09,Eje Cafetero,Tienda física,Cuidado,Shampoo sólido,C. Ramírez,16,18800.0,0.0,300800.0,3.0
2026-02-16,Bogotá,Distribuidor,Snacks,Barra de cereal,C. Ramírez,13,10800.0,0.0,140400.0,3.6
2025-10-14,Atlántico,Distribuidor,Cuidado,Shampoo sólido,D. Mejía,10,21200.0,0.0,212000.0,4.6
2026-04-11,Santander,Distribuidor,Cuidado,Crema corporal,J. Peña,24,19800.0,0.05,451440.0,2.9
2025-11-21,Eje Cafetero,E-commerce,Cuidado,Crema corporal,J. Peña,5,26700.0,0.05,126825.0,4.3
2026-01-12,Antioquia,Distribuidor,Cuidado,Shampoo sólido,D. Mejía,11,18400.0,0.1,182160.0,4.1
2026-07-12,Bogotá,Distribuidor,Bebidas,Agua saborizada,S. Vargas,22,7900.0,0.0,173800.0,3.9
2026-08-01,Atlántico,Distribuidor,Café,Cápsulas x20,S. Vargas,17,26900.0,0.0,457300.0,3.5
2026-03-04,Eje Cafetero,Marketplace,Cuidado,Jabón artesanal,J. Peña,10,18300.0,0.05,173850.0,
2026-04-30,Bogotá,Distribuidor,Snacks,Barra de cereal,D. Mejía,16,12000.0,0.05,182400.0,3.9
2025-08-21,Eje Cafetero,Tienda física,Snacks,Mix de frutos secos,C. Ramírez,6,9100.0,0.0,54600.0,3.7
2026-04-24,Antioquia,Tienda física,Café,Café molido 500g,J. Peña,30,25700.0,0.0,771000.0,3.4
2026-01-04,Valle del Cauca,E-commerce,Cuidado,Jabón artesanal,S. Vargas,7,23500.0,0.0,164500.0,4.1
2026-03-14,Santander,Marketplace,Cuidado,Shampoo sólido,A. Rojas,12,19300.0,0.0,231600.0,4.9
2026-05-22,Santander,E-commerce,Snacks,Chips de plátano,M. Torres,31,10800.0,0.15,284580.0,4.5
2026-03-10,Santander,Distribuidor,Café,Café molido 500g,,16,31900.0,0.15,433840.0,3.5
2026-05-04,Antioquia,Tienda física,Snacks,Chips de plátano,J. Peña,17,9800.0,0.1,149940.0,3.0
2026-07-10,Santander,Marketplace,Café,Café molido 500g,S. Vargas,16,29700.0,0.1,427680.0,3.1
2025-11-02,Bogotá,Distribuidor,Cuidado,Jabón artesanal,S. Vargas,17,29100.0,0.05,469965.0,3.2
2025-11-08,Atlántico,E-commerce,Café,Café molido 500g,D. Mejía,13,47200.0,0.0,613600.0,2.9
2025-09-22,Eje Cafetero,Marketplace,Snacks,Barra de cereal,A. Rojas,17,9600.0,0.15,138720.0,4.9
2025-10-16,Eje Cafetero,Tienda física,Cuidado,Shampoo sólido,J. Peña,28,20100.0,0.0,562800.0,3.7
2025-10-26,Bogotá,Tienda física,Café,Cápsulas x20,L. Gómez,9,33200.0,0.1,268920.0,3.0
2025-12-14,Atlántico,E-commerce,Snacks,Mix de frutos secos,D. Mejía,19,12600.0,0.0,239400.0,2.9
2025-12-13,Valle del Cauca,Tienda física,Café,Cápsulas x20,D. Mejía,18,34200.0,0.0,615600.0,
2025-09-17,Antioquia,Tienda física,Café,Café en grano 1kg,M. Torres,14,28300.0,0.0,396200.0,4.9
2026-05-30,Bogotá,Distribuidor,Cuidado,Shampoo sólido,J. Peña,17,22400.0,0.15,323680.0,3.8
2025-10-23,Antioquia,E-commerce,Snacks,Mix de frutos secos,C. Ramírez,14,9900.0,0.05,131670.0,3.4
2025-11-02,Bogotá,Tienda física,Snacks,Barra de cereal,M. Torres,8,15200.0,0.0,121600.0,4.4
2025-12-02,Santander,Tienda física,Café,Café molido 500g,M. Torres,12,39900.0,0.15,406980.0,4.4
2026-03-22,Bogotá,Tienda física,Bebidas,Té frío 500ml,D. Mejía,17,9200.0,0.0,156400.0,2.9
2026-03-30,Santander,E-commerce,Cuidado,Crema corporal,,22,19700.0,0.05,411730.0,4.9
2025-08-22,Valle del Cauca,Marketplace,Bebidas,Té frío 500ml,C. Ramírez,13,7300.0,0.05,90155.0,3.0
2026-04-03,Valle del Cauca,Marketplace,Cuidado,Shampoo sólido,A. Rojas,17,20300.0,0.0,345100.0,4.8
2025-11-06,Valle del Cauca,Tienda física,Bebidas,Agua saborizada,M. Torres,13,9400.0,0.0,122200.0,3.5
2025-12-17,Bogotá,Marketplace,Bebidas,Jugo natural 1L,C. Ramírez,4,11700.0,0.05,44460.0,3.8
2026-05-23,Atlántico,Marketplace,Bebidas,Agua saborizada,S. Vargas,12,5900.0,0.1,63720.0,4.8
2025-11-30,Santander,Distribuidor,Café,Café molido 500g,C. Ramírez,17,41300.0,0.15,596785.0,4.6
2026-07-13,Valle del Cauca,Tienda física,Café,Cápsulas x20,L. Gómez,10,26600.0,0.15,226100.0,4.8
2025-12-04,Antioquia,Tienda física,Snacks,Mix de frutos secos,M. Torres,14,11400.0,0.15,135660.0,3.4
2026-06-27,Bogotá,Marketplace,Snacks,Barra de cereal,J. Peña,10,11900.0,0.05,113050.0,4.6
2026-06-20,Eje Cafetero,E-commerce,Bebidas,Té frío 500ml,A. Rojas,23,7400.0,0.0,170200.0,2.9
2026-06-07,Bogotá,E-commerce,Snacks,Barra de cereal,L. Gómez,14,12000.0,0.0,168000.0,
2026-05-29,Eje Cafetero,Marketplace,Café,Café en grano 1kg,D. Mejía,16,32000.0,0.15,435200.0,4.8
2026-07-14,Santander,E-commerce,Snacks,Mix de frutos secos,A. Rojas,15,10300.0,0.0,154500.0,2.9
2025-08-26,Antioquia,E-commerce,Cuidado,Crema corporal,L. Gómez,7,19000.0,0.15,113050.0,3.0
2026-06-21,Santander,Marketplace,Cuidado,Crema corporal,D. Mejía,17,20700.0,0.05,334305.0,3.0
2026-04-03,Valle del Cauca,Marketplace,Cuidado,Shampoo sólido,J. Peña,4,19400.0,0.15,65960.0,3.3
2026-04-16,Valle del Cauca,E-commerce,Cuidado,Crema corporal,J. Peña,10,20200.0,0.0,202000.0,4.8
2025-09-21,Eje Cafetero,Tienda física,Café,Cápsulas x20,M. Torres,12,26100.0,0.1,281880.0,3.9
2026-03-08,Santander,Marketplace,Snacks,Chips de plátano,C. Ramírez,9,9900.0,0.1,80190.0,3.6
2025-08-17,Santander,Distribuidor,Snacks,Mix de frutos secos,L. Gómez,10,9900.0,0.05,94050.0,4.0
2025-10-02,Atlántico,Marketplace,Bebidas,Agua saborizada,S. Vargas,14,7000.0,0.05,93100.0,3.1
2025-08-12,Valle del Cauca,E-commerce,Snacks,Chips de plátano,D. Mejía,15,9500.0,0.05,135375.0,4.3
2026-03-03,Bogotá,Distribuidor,Bebidas,Agua saborizada,S. Vargas,15,7700.0,0.0,115500.0,4.5
2025-09-28,Valle del Cauca,Distribuidor,Café,Café molido 500g,L. Gómez,12,31300.0,0.0,375600.0,3.9
2025-09-26,Santander,Distribuidor,Cuidado,Jabón artesanal,C. Ramírez,26,18400.0,0.0,478400.0,4.6
2026-06-13,Valle del Cauca,E-commerce,Bebidas,Agua saborizada,D. Mejía,1,7400.0,0.0,7400.0,3.2
2026-02-19,Valle del Cauca,Marketplace,Café,Cápsulas x20,C. Ramírez,20,29700.0,0.0,594000.0,4.4
2026-07-11,Antioquia,E-commerce,Cuidado,Shampoo sólido,C. Ramírez,1,19700.0,0.0,19700.0,3.6
2025-12-20,Antioquia,Marketplace,Snacks,Chips de plátano,J. Peña,14,12800.0,0.0,179200.0,3.5
2026-06-12,Atlántico,Tienda física,Café,Café en grano 1kg,J. Peña,4,26500.0,0.15,90100.0,3.3
2026-06-02,Valle del Cauca,Tienda física,Snacks,Barra de cereal,C. Ramírez,12,9700.0,0.15,98940.0,4.5
2026-05-10,Santander,Marketplace,Cuidado,Jabón artesanal,M. Torres,2,17500.0,0.05,33250.0,3.9
2026-03-05,Antioquia,Tienda física,Bebidas,Agua saborizada,L. Gómez,22,5900.0,0.05,123310.0,4.5
2026-06-02,Santander,E-commerce,Snacks,Mix de frutos secos,J. Peña,16,10900.0,0.1,156960.0,5.0
2025-10-08,Valle del Cauca,Marketplace,Café,Café en grano 1kg,A. Rojas,4,27600.0,0.0,110400.0,4.9
2025-12-17,Antioquia,Tienda física,Bebidas,Té frío 500ml,M. Torres,1,8100.0,0.0,8100.0,4.1
2026-04-11,Bogotá,Marketplace,Snacks,Barra de cereal,S. Vargas,2,10900.0,0.0,21800.0,4.7
2026-02-19,Eje Cafetero,Marketplace,Café,Cápsulas x20,C. Ramírez,14,25600.0,0.1,322560.0,
2025-08-10,Antioquia,Marketplace,Bebidas,Té frío 500ml,C. Ramírez,12,6500.0,0.1,70200.0,
2026-03-15,Valle del Cauca,Distribuidor,Cuidado,Crema corporal,D. Mejía,19,21200.0,0.0,402800.0,4.7
2025-08-31,Bogotá,E-commerce,Snacks,Barra de cereal,L. Gómez,4,11700.0,0.05,44460.0,3.4
2025-12-19,Atlántico,E-commerce,Café,Cápsulas x20,D. Mejía,12,46700.0,0.0,560400.0,4.9
2026-07-29,Antioquia,Distribuidor,Cuidado,Jabón artesanal,J. Peña,18,17500.0,0.0,315000.0,4.7
2025-09-19,Eje Cafetero,Tienda física,Bebidas,Agua saborizada,C. Ramírez,18,6100.0,0.0,109800.0,4.8
2025-12-29,Santander,Distribuidor,Snacks,Barra de cereal,M. Torres,14,11700.0,0.15,139230.0,
2026-02-14,Valle del Cauca,Tienda física,Café,Café en grano 1kg,J. Peña,1,30100.0,0.0,30100.0,4.1
2025-10-23,Atlántico,Tienda física,Snacks,Mix de frutos secos,A. Rojas,3,8500.0,0.15,21675.0,3.4
2026-05-01,Antioquia,Distribuidor,Café,Cápsulas x20,J. Peña,15,30900.0,0.15,393975.0,3.0
2025-09-11,Bogotá,Distribuidor,Cuidado,Shampoo sólido,S. Vargas,10,21400.0,0.05,203300.0,3.9
2026-06-28,Santander,Distribuidor,Cuidado,Jabón artesanal,D. Mejía,19,21000.0,0.0,399000.0,3.3
2025-11-30,Antioquia,Distribuidor,Café,Café en grano 1kg,,18,39000.0,0.0,702000.0,3.2
2026-04-03,Bogotá,Tienda física,Bebidas,Té frío 500ml,S. Vargas,29,9100.0,0.15,224315.0,3.2
2025-09-22,Atlántico,Tienda física,Bebidas,Agua saborizada,S. Vargas,9,6400.0,0.0,57600.0,4.1
2025-12-29,Santander,Distribuidor,Bebidas,Agua saborizada,D. Mejía,14,8200.0,0.15,97580.0,3.4
2026-07-01,Santander,Distribuidor,Snacks,Chips de plátano,M. Torres,14,9000.0,0.1,113400.0,3.5
2026-04-10,Valle del Cauca,E-commerce,Bebidas,Jugo natural 1L,A. Rojas,8,7000.0,0.0,56000.0,4.6
2025-11-19,Eje Cafetero,Tienda física,Café,Café molido 500g,A. Rojas,25,41900.0,0.0,1047500.0,4.4
2025-10-21,Atlántico,Marketplace,Café,Café en grano 1kg,A. Rojas,17,30100.0,0.1,460530.0,
2026-02-27,Bogotá,Distribuidor,Snacks,Chips de plátano,M. Torres,12,12200.0,0.0,146400.0,4.0
2025-10-06,Antioquia,Tienda física,Snacks,Barra de cereal,M. Torres,12,8700.0,0.05,99180.0,4.5
2026-04-10,Atlántico,Marketplace,Bebidas,Agua saborizada,A. Rojas,7,6500.0,0.0,45500.0,3.7
2026-02-10,Eje Cafetero,Marketplace,Snacks,Mix de frutos secos,J. Peña,9,9400.0,0.15,71910.0,4.1
2026-04-04,Bogotá,Distribuidor,Cuidado,Shampoo sólido,C. Ramírez,1,25000.0,0.0,25000.0,4.4
2025-10-24,Santander,E-commerce,Bebidas,Jugo natural 1L,A. Rojas,11,6800.0,0.0,74800.0,4.8
2026-02-26,Santander,Distribuidor,Snacks,Chips de plátano,L. Gómez,7,8900.0,0.05,59185.0,3.5
